BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	655	655	655	655
Contact period end (sample #):	8364	8364	8364	8364
Contact period start time (s):	0.655000	0.655000	0.655000	0.655000
Contact period end time (s):	8.364000	8.364000	8.364000	8.364000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.289000	4.664248	-2.599512	88.761530	0.074360
0.290000	4.626101	-2.599512	88.283858	0.074545
0.291000	4.702395	-2.675806	89.081394	0.073616
0.292000	4.664248	-2.446924	88.283541	0.073587
0.293000	4.854983	-2.637659	88.443307	0.074990
0.294000	4.702395	-2.561365	88.282551	0.075902
0.295000	4.740542	-2.561365	86.855494	0.077397
0.296000	4.931277	-2.370630	88.283206	0.075309
0.297000	5.083865	-2.675806	87.972221	0.075533
0.298000	5.122012	-2.599512	87.965614	0.072654
0.299000	4.969424	-2.370630	88.759214	0.073247
0.300000	5.083865	-2.561365	88.444612	0.074870
0.301000	5.045718	-2.675806	88.124428	0.076560
0.302000	5.160159	-2.561365	88.442970	0.075287
0.303000	5.007571	-2.485071	87.490617	0.077151
0.304000	5.198306	-2.637659	87.968582	0.074513
0.305000	5.198306	-2.675806	88.121798	0.075050
0.306000	4.969424	-2.790247	87.018523	0.075007
0.307000	4.969424	-2.485071	87.014925	0.077365
0.308000	5.122012	-2.446924	88.125084	0.075580
0.309000	5.198306	-2.485071	88.754626	0.074956
0.310000	4.893130	-2.904688	88.444297	0.076379
0.311000	5.045718	-2.752100	88.130662	0.075183
0.312000	5.236453	-2.752100	86.699987	0.077041
0.313000	5.198306	-3.019129	88.126726	0.074612
0.314000	4.816836	-2.752100	87.492575	0.075376
0.315000	4.816836	-2.790247	86.695373	0.076766
0.316000	4.702395	-2.790247	87.499141	0.072637
0.317000	5.236453	-2.942835	87.815069	0.073949
0.318000	4.816836	-2.790247	89.078108	0.074468
0.319000	4.816836	-3.019129	87.181909	0.074265
0.320000	4.931277	-2.866541	87.331167	0.075672
0.321000	5.045718	-2.866541	88.127376	0.074698
0.322000	5.083865	-3.057276	87.652338	0.075332
0.323000	4.931277	-2.980982	87.176982	0.076077
0.324000	5.007571	-2.904688	86.381763	0.076974
0.325000	4.854983	-2.828394	88.283878	0.076297
0.326000	4.969424	-3.171717	87.023469	0.075979
0.327000	4.854983	-2.942835	88.283521	0.073482
0.328000	4.702395	-3.019129	86.709521	0.077378
0.329000	4.702395	-3.286158	88.440990	0.073194
0.330000	4.740542	-3.476892	87.804884	0.076057
0.331000	4.435367	-3.400599	89.230971	0.074281
0.332000	4.549808	-3.095423	88.920957	0.074062
0.333000	4.816836	-3.171717	86.857118	0.075934
0.334000	4.587955	-3.324305	87.488301	0.076425
0.335000	4.359073	-3.248011	87.809154	0.074880
0.336000	4.359073	-3.286158	87.647413	0.075707
0.337000	4.626101	-3.171717	89.232591	0.072330
0.338000	4.320926	-3.209864	88.126388	0.075096
0.339000	4.549808	-3.553186	88.126389	0.074033
0.340000	4.397220	-3.553186	86.542834	0.075995
0.341000	4.320926	-3.515039	86.858441	0.076223
0.342000	4.969424	-3.553186	88.599452	0.073614
0.343000	4.168338	-3.553186	87.175992	0.074603
0.344000	4.473514	-3.553186	88.284511	0.073702
0.345000	4.282779	-3.591333	88.604691	0.072156
0.346000	4.473514	-3.591333	89.069225	0.073677
0.347000	4.168338	-3.896509	88.600102	0.074060
0.348000	4.473514	-3.705774	87.966625	0.075381
0.349000	4.511661	-3.858362	87.491247	0.074125
0.350000	4.282779	-3.820215	89.076447	0.074757
0.351000	4.015750	-3.934656	87.647729	0.074014
0.352000	4.168338	-3.782068	87.962350	0.074583
0.353000	4.168338	-3.858362	87.805196	0.074020
0.354000	4.549808	-3.782068	87.489607	0.072677
0.355000	4.435367	-3.972803	87.650359	0.073799
0.356000	4.359073	-3.934656	88.442632	0.073863
0.357000	4.359073	-3.782068	88.434738	0.073336
0.358000	4.130191	-3.705774	87.488952	0.074795
0.359000	4.015750	-4.010950	86.857769	0.075439
0.360000	4.282779	-4.049097	87.965634	0.074542
0.361000	4.511661	-4.010950	86.700618	0.075069
0.362000	4.282779	-3.820215	88.124409	0.073232
0.363000	4.435367	-4.392420	87.650359	0.073330
0.364000	4.473514	-4.239832	87.963994	0.074428
0.365000	4.435367	-4.125391	88.123085	0.072670
0.366000	4.206485	-4.316126	88.914706	0.072363
0.367000	4.244632	-4.354273	86.694384	0.075182
0.368000	4.359073	-4.277979	87.960372	0.073994
0.369000	4.397220	-4.506861	88.602081	0.072551
0.370000	4.206485	-4.545008	87.172374	0.073143
0.371000	4.015750	-4.621302	87.963004	0.075147
0.372000	4.282779	-4.659449	85.906386	0.074700
0.373000	4.206485	-4.583155	87.959382	0.074541
0.374000	3.939456	-4.735743	88.754920	0.071004
0.375000	4.168338	-4.773890	88.117505	0.073719
0.376000	4.092044	-4.812037	86.216061	0.075911
0.377000	4.168338	-4.735743	87.800269	0.073990
0.378000	3.977603	-4.888331	88.909103	0.071516
0.379000	3.977603	-4.659449	87.959068	0.076082
0.380000	4.130191	-4.964625	87.009306	0.074471
0.381000	4.015750	-4.964625	86.848570	0.075380
0.382000	3.901309	-4.926478	88.278260	0.074452
0.383000	4.092044	-5.002772	88.121778	0.073328
0.384000	4.244632	-4.964624	87.330496	0.074641
0.385000	4.053897	-4.735743	87.804544	0.074558
0.386000	4.053897	-5.079066	88.756605	0.073752
0.387000	4.053897	-4.926478	88.121147	0.076164
0.388000	4.244632	-4.888331	88.751971	0.073142
0.389000	3.901309	-4.964625	88.594838	0.074177
0.390000	4.130191	-4.964625	88.123107	0.075193
0.391000	4.282779	-4.926478	87.323926	0.075517
0.392000	4.168338	-4.964625	88.118831	0.075143
0.393000	4.092044	-5.307948	88.279250	0.074826
0.394000	4.053897	-5.002772	89.067246	0.074363
