BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	1207	1207	1207	1207
Contact period end (sample #):	8446	8446	8446	8446
Contact period start time (s):	1.207000	1.207000	1.207000	1.207000
Contact period end time (s):	8.446000	8.446000	8.446000	8.446000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.260000	27.922624	1.549631	45.268353	0.013725
0.261000	27.808183	1.473337	44.640455	0.014939
0.262000	27.884477	1.397043	44.640455	0.013967
0.263000	27.731889	1.740366	43.534232	0.014956
0.264000	27.770036	1.587778	44.485280	0.011019
0.265000	27.960771	1.664072	44.804176	0.016035
0.266000	28.113358	1.397043	44.010577	0.013935
0.267000	27.998918	1.740366	45.273932	0.014543
0.268000	27.922624	1.358896	45.745688	0.017500
0.269000	27.846330	1.358896	43.528000	0.016643
0.270000	27.960771	1.282602	44.166740	0.015382
0.271000	27.808183	1.587778	44.634539	0.017613
0.272000	27.960771	1.473337	43.685786	0.014195
0.273000	27.846330	1.587778	42.898775	0.013197
0.274000	27.884477	1.740366	44.008282	0.014172
0.275000	27.922624	1.587778	44.479701	0.013528
0.276000	27.960771	1.549631	44.641444	0.014773
0.277000	28.075212	1.358896	44.804155	0.010625
0.278000	27.808183	1.244455	44.482333	0.014540
0.279000	28.037065	1.664072	44.482668	0.017867
0.280000	28.113358	1.473337	44.641107	0.010168
0.281000	27.884477	1.320749	44.959667	0.015629
0.282000	27.922624	1.358896	44.166425	0.018105
0.283000	27.884477	1.549631	44.951773	0.013866
0.284000	28.113358	1.549631	44.484627	0.014227
0.285000	27.922624	1.511484	45.113852	0.015973
0.286000	27.960771	1.549631	44.162467	0.015386
0.287000	27.960771	1.549631	45.120737	0.012428
0.288000	28.037065	1.473337	43.689406	0.015018
0.289000	27.922624	1.511484	43.851465	0.013738
0.290000	28.151505	1.435190	44.954067	0.014485
0.291000	27.998918	1.282602	43.211420	0.016604
0.292000	27.960771	1.740366	44.483658	0.018836
0.293000	27.884477	1.473337	44.324883	0.021217
0.294000	27.884477	1.435190	44.964256	0.013873
0.295000	27.998918	1.473337	45.276563	0.013660
0.296000	28.037065	1.244455	44.006956	0.012218
0.297000	27.998918	1.587778	44.644075	0.014726
0.298000	27.884477	1.892954	43.530294	0.013867
0.299000	27.770036	1.625925	43.532253	0.013098
0.300000	27.884477	1.435190	42.893849	0.015004
0.301000	28.075212	1.397043	44.484963	0.014253
0.302000	27.922624	1.397043	45.109579	0.015971
0.303000	27.655595	1.320749	43.211399	0.013320
0.304000	27.998918	1.625925	44.323536	0.012167
0.305000	28.075212	1.854807	44.637507	0.018213
0.306000	27.693742	1.740366	43.527010	0.017728
0.307000	27.960771	1.625925	44.485280	0.014396
0.308000	27.884477	1.244455	44.487259	0.016249
0.309000	28.075212	1.435190	44.325515	0.015668
0.310000	27.846330	1.587778	44.796282	0.016175
0.311000	27.808183	1.587778	46.062921	0.014904
0.312000	27.617448	1.549631	43.376782	0.016474
0.313000	27.731889	1.587778	44.004661	0.016153
0.314000	28.037065	1.320749	43.215356	0.014730
0.315000	27.922624	1.435190	44.324863	0.013127
0.316000	28.037065	1.625925	43.216346	0.015645
0.317000	27.922624	1.702219	44.005651	0.014135
0.318000	28.075212	1.625925	44.009924	0.015778
0.319000	27.846330	1.740366	44.007629	0.017826
0.320000	27.884477	1.625925	43.849507	0.017390
0.321000	27.960771	1.511484	42.580889	0.015963
0.322000	27.922624	1.358896	43.844898	0.011914
0.323000	27.884477	1.473337	43.528337	0.019336
0.324000	27.846330	1.473337	44.485280	0.010938
0.325000	27.731889	1.549631	43.686775	0.016261
0.326000	27.770036	1.397043	43.373814	0.015415
0.327000	27.884477	1.397043	44.323874	0.014072
0.328000	27.693742	1.625925	43.691385	0.019020
0.329000	28.151505	1.320749	44.323557	0.016463
0.330000	27.884477	1.397043	43.692354	0.011554
0.331000	27.884477	1.702219	43.057886	0.012643
0.332000	27.808183	1.282602	44.161478	0.013748
0.333000	27.579301	1.130014	44.004998	0.015398
0.334000	27.655595	1.473337	43.528989	0.018675
0.335000	27.731889	1.320749	43.373162	0.015449
0.336000	27.770036	1.587778	43.533262	0.015799
0.337000	27.770036	1.473337	44.797588	0.011825
0.338000	27.770036	1.206308	43.695322	0.013475
0.339000	27.998918	1.664072	43.374804	0.015161
0.340000	27.884477	1.473337	43.215019	0.012145
0.341000	27.693742	1.473337	43.697595	0.011783
0.342000	27.617448	1.549631	44.485281	0.015652
0.343000	28.037065	1.130014	43.527010	0.017357
0.344000	27.960771	1.549631	44.004998	0.014992
0.345000	27.846330	1.130014	43.056918	0.020052
0.346000	28.037065	1.358896	43.844244	0.016326
0.347000	28.037065	1.397043	42.741305	0.014436
0.348000	27.998918	1.778513	43.371836	0.013343
0.349000	27.617448	1.473337	42.896480	0.017151
0.350000	27.731889	1.587778	43.210745	0.015995
0.351000	27.846330	1.664072	43.844561	0.012006
0.352000	27.808183	1.282602	42.745579	0.017470
0.353000	27.655595	1.435190	43.215020	0.015158
0.354000	27.846330	1.206308	43.693995	0.013416
0.355000	27.846330	1.587778	43.057886	0.016383
0.356000	27.655595	1.397043	43.849506	0.014910
0.357000	27.960771	1.397043	43.851465	0.013697
0.358000	27.960771	1.664072	44.005651	0.015905
0.359000	27.693742	1.473337	43.693344	0.011753
0.360000	27.846330	1.206308	43.848518	0.015620
0.361000	27.731889	1.435190	44.006619	0.011650
0.362000	27.808183	1.320749	43.217988	0.016813
0.363000	28.037065	1.397043	44.012239	0.013978
0.364000	27.770036	1.435190	43.216009	0.012264
0.365000	27.693742	1.435190	42.900101	0.016125
0.366000	27.693742	1.473337	43.528316	0.013166
0.367000	27.693742	1.511484	43.848855	0.016678
0.368000	27.655595	1.511484	44.014534	0.017099
0.369000	27.693742	1.435190	42.425397	0.018651
0.370000	27.846330	1.549631	43.687111	0.016126
0.371000	27.655595	1.435190	43.058223	0.015650
0.372000	27.731889	1.549631	44.008934	0.012533
0.373000	27.617448	1.244455	44.166404	0.014859
0.374000	27.884477	1.587778	43.366910	0.017130
0.375000	27.655595	1.320749	44.484963	0.016485
0.376000	27.960771	1.511484	43.056560	0.013502
0.377000	27.998918	1.358896	44.482333	0.016130
0.378000	27.808183	1.358896	43.366910	0.015375
0.379000	27.884477	1.587778	43.536210	0.014776
0.380000	27.731889	1.473337	43.374131	0.012724
0.381000	27.770036	1.511484	42.893197	0.017909
0.382000	27.884477	1.358896	43.528000	0.016602
0.383000	27.846330	1.625925	43.215019	0.014029
0.384000	27.884477	1.320749	44.170341	0.012782
0.385000	27.960771	1.473337	43.529306	0.012875
0.386000	27.884477	1.435190	44.005987	0.016878
0.387000	27.922624	1.320749	44.169709	0.014498
0.388000	27.960771	1.511484	42.736695	0.013601
0.389000	28.037065	1.435190	43.692690	0.013198
0.390000	28.189652	1.702219	44.169036	0.014246
0.391000	27.960771	1.435190	43.683807	0.015112
0.392000	27.884477	1.511484	43.053950	0.014481
0.393000	28.037065	1.358896	43.372510	0.016029
0.394000	27.922624	1.511484	43.212724	0.017624
0.395000	27.846330	1.244455	41.949705	0.017275
0.396000	27.884477	1.587778	43.536210	0.014776
0.397000	27.922624	1.130014	42.428346	0.016532
0.398000	28.075212	1.511484	43.689406	0.015889
0.399000	27.960771	1.549631	42.892208	0.014917
0.400000	28.037065	1.397043	45.117789	0.014980
0.401000	28.113358	1.625925	44.001714	0.017540
0.402000	28.037065	1.282602	45.116147	0.015861
0.403000	28.113358	1.549631	43.532273	0.015437
0.404000	27.922624	1.435190	42.897133	0.016825
0.405000	28.113358	1.397043	43.688417	0.015853
0.406000	28.113358	1.625925	44.327178	0.017386
0.407000	28.113358	1.473337	44.004998	0.016640
0.408000	28.075212	1.473337	44.324863	0.014762
0.409000	27.884477	1.587778	43.535558	0.014769
0.410000	27.998918	1.397043	43.375772	0.014272
0.411000	28.265946	1.244455	42.115721	0.014347
0.412000	27.846330	1.358896	44.959330	0.013912
0.413000	27.884477	1.587778	42.898123	0.013147
0.414000	28.265946	1.244455	43.055591	0.015916
0.415000	27.960771	1.549631	43.047381	0.019010
0.416000	28.113358	1.473337	43.525685	0.014543
0.417000	28.037065	1.740366	42.900417	0.016701
0.418000	28.037065	1.320749	44.005987	0.014905
0.419000	27.846330	1.358896	43.210766	0.017685
0.420000	28.075212	1.473337	43.848181	0.014480
0.421000	27.884477	1.435190	43.218977	0.014881
0.422000	27.998918	1.511484	43.377099	0.014250
0.423000	28.227799	1.587778	43.688417	0.016642
0.424000	27.960771	1.549631	43.215356	0.013892
0.425000	27.960771	1.587778	43.528653	0.016527
0.426000	28.113358	1.511484	41.789921	0.011835
0.427000	28.151505	1.587778	44.321579	0.016476
0.428000	27.998918	1.664072	43.694016	0.015948
0.429000	28.151505	1.702219	42.895490	0.016572
0.430000	27.922624	1.435190	43.525033	0.011997
0.431000	28.151505	1.587778	43.847528	0.014392
0.432000	27.960771	1.320749	43.531284	0.015608
0.433000	27.884477	1.358896	42.264644	0.016157
0.434000	27.884477	1.473337	42.105849	0.015770
0.435000	27.922624	1.511484	43.532926	0.016564
0.436000	27.846330	1.397043	44.955056	0.013028
0.437000	27.960771	1.358896	43.061843	0.016222
0.438000	27.846330	1.702219	44.008282	0.014213
0.439000	28.418534	1.664072	43.370194	0.015641
0.440000	27.693742	1.664072	43.849170	0.013975
0.441000	28.113358	1.587778	44.959014	0.017156
0.442000	28.075212	1.511484	43.693027	0.016785
0.443000	27.922624	1.664072	42.898123	0.014962
0.444000	28.037065	1.702219	43.217987	0.015645
0.445000	27.998918	1.473337	44.010260	0.016748
0.446000	28.037065	1.320749	43.687765	0.016840
0.447000	28.304093	1.625925	45.118758	0.011201
0.448000	28.113358	1.549631	43.691384	0.014923
0.449000	27.846330	1.549631	42.739684	0.021132
0.450000	28.037065	1.435190	42.587457	0.013074
0.451000	27.998918	1.397043	43.057234	0.015284
0.452000	27.846330	1.473337	42.895154	0.015989
0.453000	28.151505	1.435190	44.161141	0.014296
0.454000	27.884477	1.587778	43.057549	0.013580
0.455000	27.731889	1.473337	43.998430	0.017938
0.456000	27.998918	1.511484	43.372489	0.014269
0.457000	27.922624	1.511484	42.419799	0.016548
0.458000	27.693742	1.664072	44.011903	0.017977
0.459000	27.922624	1.282602	44.169689	0.013635
0.460000	27.770036	1.397043	43.691702	0.014402
0.461000	27.693742	1.511484	44.480354	0.013777
0.462000	27.922624	1.587778	43.371521	0.019835
0.463000	27.884477	1.473337	42.892860	0.014079
0.464000	27.846330	1.511484	43.375773	0.011684
0.465000	27.693742	1.511484	43.215356	0.014182
0.466000	27.693742	1.587778	42.898459	0.017983
0.467000	27.846330	1.473337	42.900753	0.015038
0.468000	27.731889	1.740366	43.689406	0.016258
0.469000	27.960771	1.397043	43.849507	0.016399
0.470000	27.846330	1.549631	42.897133	0.015980
0.471000	27.884477	1.473337	42.899765	0.014076
0.472000	27.770036	1.397043	43.694333	0.015305
0.473000	27.846330	1.244455	42.737369	0.018363
0.474000	27.693742	1.435190	44.010577	0.011671
0.475000	27.922624	1.511484	43.687111	0.015132
0.476000	27.770036	1.587778	42.901743	0.016041
0.477000	27.998918	1.778513	43.216009	0.012016
0.478000	27.808183	1.397043	44.160173	0.016440
0.479000	27.846330	1.664072	44.001061	0.016912
0.480000	27.922624	1.358896	44.802849	0.012546
0.481000	27.846330	1.397043	42.584172	0.013286
0.482000	27.884477	1.282602	43.848181	0.015592
0.483000	27.770036	1.473337	43.213713	0.015940
0.484000	27.960771	1.625925	41.791563	0.013912
0.485000	27.808183	1.625925	43.218640	0.014059
0.486000	27.770036	1.549631	43.372173	0.017251
0.487000	27.770036	1.625925	42.900101	0.016042
0.488000	27.846330	1.435190	44.013544	0.015099
0.489000	27.808183	1.435190	44.167394	0.015552
0.490000	27.770036	1.358896	43.057886	0.014616
0.491000	27.655595	1.549631	43.064475	0.017462
0.492000	27.960771	1.435190	42.263971	0.012333
0.493000	27.884477	1.358896	44.169036	0.015470
0.494000	27.770036	1.740366	42.738675	0.014734
0.495000	27.808183	1.435190	42.900417	0.013239
0.496000	27.770036	1.358896	44.323537	0.015104
0.497000	27.884477	1.473337	43.213714	0.013052
0.498000	27.922624	1.587778	43.532926	0.014735
0.499000	27.846330	1.320749	44.008618	0.014198
0.500000	27.808183	1.511484	42.425061	0.011973
0.501000	27.846330	1.473337	43.369205	0.016264
0.502000	27.770036	1.435190	44.481679	0.016364
0.503000	27.617448	1.587778	43.537199	0.015054
0.504000	27.960771	1.206308	44.007967	0.019497
0.505000	27.770036	1.435190	43.537852	0.013070
0.506000	27.960771	1.473337	43.688754	0.016004
0.507000	27.808183	1.549631	43.686439	0.014366
0.508000	27.808183	1.511484	42.425061	0.015725
0.509000	27.693742	1.625925	44.483974	0.014663
0.510000	27.922624	1.473337	43.374804	0.017079
0.511000	27.846330	1.511484	42.578910	0.015166
0.512000	27.884477	1.397043	44.006640	0.016885
0.513000	27.693742	1.664072	44.961309	0.015829
