BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	7913	7913	7913	7913
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	7.913000	7.913000	7.913000	7.913000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.256000	-12.385291	9.532904	193.462809	0.071208
0.257000	-12.385291	9.342169	193.468734	0.071388
0.258000	-12.461585	9.456610	192.517677	0.071340
0.259000	-12.347144	9.380316	192.991071	0.071665
0.260000	-12.423438	9.342169	193.150504	0.071100
0.261000	-12.461585	9.456610	193.627188	0.070598
0.262000	-12.537879	9.532904	194.579225	0.070680
0.263000	-12.843054	9.304022	193.309959	0.071449
0.264000	-12.576025	9.418463	193.466418	0.071039
0.265000	-12.614172	9.571051	193.784657	0.071538
0.266000	-12.652319	9.571051	193.467422	0.071453
0.267000	-12.804907	9.456610	193.788935	0.071347
0.268000	-12.995642	9.685492	194.891535	0.071334
0.269000	-12.919348	9.571051	193.623560	0.070952
0.270000	-12.804907	9.532904	194.260014	0.070882
0.271000	-13.262671	9.609198	194.105846	0.071755
0.272000	-13.110083	9.799933	193.946067	0.071274
0.273000	-13.071936	9.647345	193.950675	0.071439
0.274000	-13.262671	9.380316	194.736044	0.071120
0.275000	-13.300818	9.532904	193.942464	0.072173
0.276000	-13.224524	9.494757	194.103868	0.071552
0.277000	-13.682288	9.761786	193.784657	0.072019
0.278000	-13.415259	9.609198	193.942779	0.071577
0.279000	-13.415259	9.571051	194.893177	0.070797
0.280000	-13.605994	9.571051	193.788283	0.071759
0.281000	-13.758582	9.494757	195.051971	0.072179
0.282000	-13.529700	9.494757	195.055906	0.071263
0.283000	-13.529700	9.609198	194.262311	0.071481
0.284000	-13.491553	9.609198	194.735704	0.071612
0.285000	-13.415259	9.380316	195.055569	0.071245
0.286000	-13.415259	9.418463	194.105516	0.071379
0.287000	-13.529700	9.494757	194.418473	0.071316
0.288000	-13.834876	9.571051	193.469069	0.072807
0.289000	-13.567847	9.304022	195.534882	0.070758
0.290000	-13.453406	9.532904	194.736379	0.072215
0.291000	-13.491553	9.265875	196.164427	0.070741
0.292000	-13.377112	9.494757	195.374780	0.071100
0.293000	-13.262671	9.380316	194.734402	0.071973
0.294000	-13.300818	9.532904	195.376757	0.071694
0.295000	-13.453406	9.647345	194.579899	0.071733
0.296000	-13.491553	9.342169	195.689384	0.071028
0.297000	-13.224524	9.342169	196.159166	0.070499
0.298000	-13.186377	9.304022	196.158175	0.071547
0.299000	-13.300818	9.342169	195.369207	0.071524
0.300000	-13.110083	9.380316	195.369207	0.071477
0.301000	-13.148230	9.571051	195.054917	0.070967
0.302000	-12.728613	9.380316	194.736042	0.071621
0.303000	-12.995642	9.456610	194.259360	0.072200
0.304000	-12.957495	9.265875	194.259023	0.071352
0.305000	-12.652319	9.227728	194.254776	0.071700
0.306000	-12.804907	8.998847	194.412224	0.071597
0.307000	-12.652319	9.380316	194.577268	0.071972
0.308000	-12.690466	9.189581	195.683811	0.071060
0.309000	-12.499732	9.227728	194.260012	0.071228
0.310000	-12.499732	9.113287	194.574302	0.071537
0.311000	-12.576025	9.036994	195.683152	0.070819
0.312000	-12.614172	8.998847	193.943115	0.071787
0.313000	-12.423438	9.075140	195.047695	0.071869
0.314000	-12.347144	9.418463	194.736358	0.070482
0.315000	-12.308997	9.265875	196.795940	0.071268
0.316000	-12.270850	9.075140	195.050648	0.070982
0.317000	-12.156409	9.151434	194.889894	0.071341
0.318000	-12.156409	9.342169	194.896126	0.070689
0.319000	-12.347144	8.846259	194.571348	0.072773
0.320000	-12.461585	9.075140	195.677240	0.071453
0.321000	-12.576025	9.227728	195.041134	0.072570
0.322000	-12.461585	9.113287	195.366576	0.071753
0.323000	-12.423438	8.960700	195.365602	0.072572
0.324000	-12.499732	9.075140	196.153584	0.071387
0.325000	-12.728613	9.075140	196.788388	0.071618
0.326000	-12.499732	9.036994	196.952422	0.071372
0.327000	-12.804907	9.036994	195.679532	0.071322
0.328000	-12.690466	9.189581	196.471495	0.071926
0.329000	-12.614172	8.655524	195.994811	0.071991
0.330000	-12.537879	8.922553	197.107939	0.072053
0.331000	-12.690466	8.769965	196.793311	0.070958
0.332000	-12.728613	8.922553	195.523725	0.072487
0.333000	-12.804907	8.846259	197.895598	0.071330
0.334000	-12.957495	8.884406	195.209123	0.072224
0.335000	-12.995642	8.998847	197.429104	0.071200
0.336000	-12.957495	8.884406	197.102671	0.071979
0.337000	-13.110083	8.884406	195.996137	0.072517
0.338000	-13.033789	8.884406	198.215459	0.072086
0.339000	-12.881201	8.922553	197.269993	0.071756
0.340000	-13.338965	9.113287	199.487362	0.071051
0.341000	-13.262671	9.075140	197.744045	0.071573
0.342000	-13.110083	9.075140	197.100381	0.072022
0.343000	-13.377112	8.998847	198.050776	0.072566
0.344000	-13.644141	8.808112	197.897237	0.072987
0.345000	-13.453406	8.884406	197.582633	0.072626
0.346000	-13.491553	9.227728	197.742083	0.072250
0.347000	-13.567847	8.655524	195.992512	0.073075
0.348000	-13.491553	8.922553	197.740106	0.072266
0.349000	-13.415259	8.998847	197.423192	0.071960
0.350000	-13.415259	8.693671	198.373919	0.072426
0.351000	-13.300818	9.113287	197.899866	0.072471
0.352000	-13.720435	8.960700	198.059968	0.071773
0.353000	-13.415259	8.884406	198.370638	0.072649
0.354000	-13.415259	8.808112	198.848962	0.072347
0.355000	-13.224524	8.884406	198.692480	0.072451
0.356000	-13.300818	9.075140	198.531389	0.072448
0.357000	-13.148230	8.655524	198.532692	0.072204
0.358000	-12.804907	8.769965	197.897558	0.071751
0.359000	-12.995642	8.693671	198.693783	0.072190
0.360000	-13.110083	8.846259	198.536971	0.071549
0.361000	-13.148230	8.655524	198.847971	0.072704
0.362000	-12.957495	8.693671	198.847973	0.072243
0.363000	-12.995642	8.579230	198.053082	0.073484
0.364000	-12.995642	8.617377	199.640899	0.071645
0.365000	-12.957495	8.541083	198.690840	0.072391
0.366000	-12.804907	8.502936	199.800010	0.072052
0.367000	-12.957495	8.579230	198.218088	0.072258
0.368000	-12.881201	8.312201	198.059653	0.072592
0.369000	-12.843054	8.731818	199.008730	0.072663
0.370000	-12.957495	8.541083	199.168487	0.072111
0.371000	-12.766760	8.502936	199.321029	0.071927
0.372000	-12.766760	8.350348	199.483096	0.072376
0.373000	-12.881201	8.541083	199.953541	0.072131
0.374000	-12.728613	8.312201	199.005442	0.072440
0.375000	-12.881201	8.350348	198.049787	0.072449
0.376000	-12.843054	8.350348	199.314803	0.073203
0.377000	-12.919348	8.388495	200.430882	0.072673
0.378000	-12.957495	8.541083	200.110674	0.072207
0.379000	-13.071936	8.426642	200.429891	0.072718
0.380000	-13.033789	8.502936	198.525495	0.074050
0.381000	-13.071936	8.350348	199.951561	0.072399
0.382000	-12.843054	8.617377	200.432182	0.072658
0.383000	-12.843054	8.274054	199.641573	0.073031
0.384000	-12.919348	8.541083	201.538741	0.072778
0.385000	-13.033789	8.350348	199.951900	0.072174
0.386000	-12.843054	8.312201	202.009175	0.072506
0.387000	-12.843054	8.274054	200.431219	0.073055
0.388000	-13.110083	8.312201	201.537095	0.072012
0.389000	-13.033789	8.579230	200.588013	0.072553
0.390000	-13.071936	8.312201	201.062082	0.073289
0.391000	-13.071936	8.197760	201.375383	0.073184
0.392000	-12.995642	8.464789	202.012775	0.072338
0.393000	-13.148230	8.388495	201.855323	0.072715
0.394000	-13.224524	8.426642	202.328073	0.073271
0.395000	-13.033789	8.312201	202.014434	0.072727
0.396000	-13.224524	8.426642	201.852694	0.072748
0.397000	-13.186377	8.312201	202.803758	0.073183
0.398000	-13.224524	8.235907	202.492105	0.073084
0.399000	-13.338965	8.579230	202.803428	0.072824
0.400000	-13.300818	8.541083	203.437235	0.072785
0.401000	-13.567847	8.502936	203.121652	0.072551
0.402000	-13.377112	8.464789	204.696318	0.072785
0.403000	-13.720435	8.731818	204.387631	0.072942
0.404000	-13.682288	8.808112	204.703242	0.073006
