BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	8906	8906	8906	8906
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	8.906000	8.906000	8.906000	8.906000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.148000	40.505127	4.034222	93.404426	0.065632
0.149000	40.352539	3.805340	93.877153	0.064366
0.150000	40.466980	3.957928	95.458076	0.064568
0.151000	40.428833	3.805340	94.669086	0.063587
0.152000	40.581421	4.110516	94.503409	0.064386
0.153000	40.390686	3.690899	93.719030	0.065089
0.154000	40.466980	3.881634	93.557283	0.063714
0.155000	40.505127	4.034222	94.034620	0.064413
0.156000	40.276245	3.919781	94.192760	0.066743
0.157000	40.199951	3.919781	94.034286	0.063734
0.158000	40.238098	3.805340	93.400470	0.065019
0.159000	40.276245	3.690899	94.668436	0.063658
0.160000	40.123657	3.614606	93.086522	0.063927
0.161000	40.199951	3.652753	92.765011	0.064193
0.162000	40.352539	3.729046	91.182781	0.065174
0.163000	40.466980	3.843487	94.191753	0.063717
0.164000	40.199951	3.690899	92.452051	0.064766
0.165000	40.314392	3.652752	92.290306	0.065556
0.166000	40.238098	3.881634	92.766651	0.064151
0.167000	40.314392	3.843487	93.242348	0.064857
0.168000	40.352539	3.805340	93.876478	0.062699
0.169000	40.047363	3.881634	93.879445	0.064065
0.170000	40.123657	3.843487	94.189461	0.064348
0.171000	40.161804	3.805340	93.242030	0.065772
0.172000	40.123657	3.843487	94.344947	0.063659
0.173000	40.123657	3.881634	94.039545	0.063222
0.174000	40.199951	3.805340	92.293930	0.064643
0.175000	40.009216	3.843487	93.876163	0.065007
0.176000	39.932922	4.072369	93.717053	0.064089
0.177000	40.123657	3.881634	93.243335	0.063615
0.178000	40.085510	3.919781	92.611815	0.064048
0.179000	40.047363	3.767193	92.288348	0.067014
0.180000	39.894775	3.805340	93.241694	0.064632
0.181000	40.123657	3.957928	93.714082	0.062339
0.182000	39.971069	4.148663	92.139068	0.063334
0.183000	39.971069	3.957928	91.976021	0.064173
0.184000	39.971069	3.843487	92.133493	0.063410
0.185000	40.085510	3.729046	91.977010	0.064077
0.186000	40.009216	3.690899	91.500666	0.065132
0.187000	40.047363	3.805340	92.132840	0.064692
0.188000	40.009216	3.957928	91.817564	0.064505
0.189000	40.161804	3.919781	91.181791	0.065759
0.190000	39.932922	3.729046	92.763705	0.064326
0.191000	39.971069	3.919781	90.868813	0.063831
0.192000	39.971069	3.919781	91.174888	0.066452
0.193000	39.742188	3.843487	90.861930	0.065371
0.194000	39.971069	3.919781	90.707089	0.064169
0.195000	40.085510	3.843487	91.809694	0.064564
0.196000	40.009216	3.881634	90.072939	0.065090
0.197000	40.009216	3.996075	90.548945	0.065446
0.198000	39.894775	4.110516	91.501003	0.065165
0.199000	40.009216	3.881634	91.021039	0.066670
0.200000	39.932922	3.957928	89.753724	0.064973
0.201000	39.818481	3.767193	91.815921	0.063298
0.202000	39.704041	3.881634	90.546317	0.064314
0.203000	40.085510	3.805340	91.976698	0.064039
0.204000	39.856628	3.805340	91.180466	0.063302
0.205000	39.932922	3.767193	90.705110	0.065149
0.206000	39.780334	3.805340	90.546985	0.064204
0.207000	39.856628	3.767193	91.341221	0.063372
0.208000	39.856628	3.919781	91.020704	0.064098
0.209000	39.742188	3.729046	90.862899	0.063615
0.210000	39.818481	3.996075	90.864219	0.063516
0.211000	39.742188	3.690899	90.699850	0.065363
0.212000	39.780334	3.996075	90.545324	0.063407
0.213000	39.971069	3.843487	91.179477	0.063720
0.214000	39.894775	3.690899	90.386888	0.064976
0.215000	39.780334	3.843487	91.027926	0.061794
0.216000	39.627747	3.729046	91.016093	0.063433
0.217000	39.780334	3.652753	90.857973	0.065018
0.218000	39.780334	3.538312	90.073905	0.062987
0.219000	39.551453	3.652753	90.231061	0.065005
0.220000	39.818481	3.767193	90.073257	0.064324
0.221000	39.856628	3.347577	89.437142	0.064323
0.222000	39.818481	3.767193	90.224493	0.064524
0.223000	39.856628	3.500165	89.598890	0.065271
0.224000	39.780334	3.462018	88.960464	0.064532
0.225000	39.589600	3.767193	89.598549	0.064093
0.226000	39.818481	3.423871	89.431546	0.063581
0.227000	39.704041	3.500165	89.589351	0.063738
0.228000	39.704041	3.347577	89.754717	0.065505
