BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	9164	9164	9164	9164
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	9.164000	9.164000	9.164000	9.164000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.222000	27.682947	-0.878820	102.486225	0.089592
0.223000	27.949976	-0.802526	101.698562	0.089616
0.224000	27.911829	-1.031408	102.805775	0.089235
0.225000	28.102564	-0.993261	102.174570	0.087672
0.226000	28.102564	-0.802526	102.645674	0.089468
0.227000	28.102564	-0.955114	102.323830	0.088874
0.228000	28.026270	-0.993261	100.900375	0.090867
0.229000	27.911829	-0.840673	103.602637	0.088361
0.230000	28.255152	-0.840673	103.287048	0.088489
0.231000	28.102564	-1.145849	103.277848	0.090108
0.232000	28.217005	-1.031408	103.278816	0.086390
0.233000	28.102564	-1.107702	102.804787	0.087499
0.234000	28.217005	-1.069555	102.959941	0.087053
0.235000	28.140711	-1.145849	101.222217	0.090577
0.236000	28.217005	-1.260290	103.117428	0.089166
0.237000	28.178858	-0.993261	102.326463	0.089692
0.238000	28.331446	-1.183996	102.643379	0.089753
0.239000	28.178858	-1.069555	103.444512	0.087772
0.240000	28.140711	-1.222143	101.697910	0.090765
0.241000	28.140711	-1.222143	102.484585	0.089358
0.242000	28.217005	-1.069555	101.537810	0.090232
0.243000	28.140711	-1.031408	101.694289	0.089067
0.244000	28.140711	-1.145849	103.118734	0.089207
0.245000	28.026270	-1.145849	101.223207	0.089399
0.246000	28.293299	-1.336583	103.599016	0.086528
